timestamp,heart_rate,steps,sleep_hours
2026-01-01 18:44:00,88.1,14.0,0.0
2026-01-01 18:45:00,65.8,17.0,0.0
2026-01-01 18:46:00,77.4,11.0,0.0
2026-01-01 18:47:00,69.0,12.0,0.0
2026-01-01 18:48:00,74.5,19.0,0.0
2026-01-01 18:49:00,77.6,17.0,0.0
2026-01-01 18:50:00,77.6,13.0,0.0
2026-01-01 18:51:00,78.4,18.0,0.0
2026-01-01 18:52:00,87.9,27.0,0.0
2026-01-01 18:53:00,78.6,13.0,0.0
2026-01-01 18:54:00,73.0,31.0,0.0
2026-01-01 18:55:00,82.7,19.0,0.0
2026-01-01 18:56:00,84.5,17.0,0.0
2026-01-01 18:57:00,,20.0,0.0
2026-01-01 18:58:00,79.8,25.0,0.0
2026-01-01 18:59:00,80.6,21.0,0.0
2026-01-01 19:00:00,72.6,21.0,0.0
2026-01-01 19:01:00,86.0,21.0,0.0
2026-01-01 19:02:00,73.8,24.0,0.0
2026-01-01 19:03:00,76.0,18.0,0.0
2026-01-01 19:04:00,73.6,19.0,0.0
2026-01-01 19:05:00,75.1,20.0,0.0
2026-01-01 19:06:00,66.2,21.0,0.0
2026-01-01 19:07:00,63.5,25.0,0.0
2026-01-01 19:08:00,87.8,16.0,0.0
2026-01-01 19:09:00,68.2,17.0,0.0
2026-01-01 19:10:00,67.1,22.0,0.0
2026-01-01 19:11:00,168.2,21.0,0.0
2026-01-01 19:12:00,69.9,14.0,0.0
2026-01-01 19:13:00,64.4,26.0,0.0
2026-01-01 19:14:00,88.1,23.0,0.0
2026-01-01 19:15:00,83.1,13.0,0.0
2026-01-01 19:16:00,69.5,19.0,0.0
2026-01-01 19:17:00,93.0,31.0,0.0
2026-01-01 19:18:00,82.9,18.0,0.0
2026-01-01 19:19:00,72.4,32.0,0.0
2026-01-01 19:20:00,55.0,17.0,0.0
2026-01-01 19:21:00,137.5,23.0,0.0
2026-01-01 19:22:00,63.9,23.0,0.0
2026-01-01 19:23:00,61.8,10.0,0.0
2026-01-01 19:24:00,83.2,18.0,0.0
2026-01-01 19:25:00,94.5,20.0,0.0
2026-01-01 19:26:00,86.1,15.0,0.0
2026-01-01 19:27:00,79.5,19.0,0.0
2026-01-01 19:28:00,79.8,22.0,0.0
2026-01-01 19:29:00,81.8,21.0,0.0
2026-01-01 19:30:00,81.1,22.0,0.0
2026-01-01 19:31:00,77.2,21.0,0.0
2026-01-01 19:32:00,75.8,16.0,0.0
2026-01-01 19:33:00,74.5,19.0,0.0
2026-01-01 19:34:00,69.0,12.0,0.0
2026-01-01 19:35:00,72.8,18.0,0.0
2026-01-01 19:36:00,61.5,21.0,0.0
2026-01-01 19:37:00,74.2,17.0,0.0
2026-01-01 19:38:00,67.1,16.0,0.0
2026-01-01 19:39:00,66.2,23.0,0.0
2026-01-01 19:40:00,76.4,18.0,0.0
2026-01-01 19:41:00,86.1,24.0,0.0
2026-01-01 19:42:00,82.3,12.0,0.0
2026-01-01 19:43:00,62.4,17.0,0.0
2026-01-01 19:44:00,67.1,25.0,0.0
2026-01-01 19:45:00,82.5,23.0,0.0
2026-01-01 19:46:00,67.1,18.0,0.0
2026-01-01 19:47:00,73.2,24.0,0.0
2026-01-01 19:48:00,79.4,25.0,0.0
2026-01-01 19:49:00,67.3,19.0,0.0
2026-01-01 19:50:00,75.8,16.0,0.0
2026-01-01 19:51:00,64.3,21.0,0.0
2026-01-01 19:52:00,70.2,15.0,0.0
2026-01-01 19:53:00,77.6,21.0,0.0
2026-01-01 19:54:00,,20.0,0.0
2026-01-01 19:55:00,78.5,21.0,0.0
2026-01-01 19:56:00,74.8,21.0,0.0
2026-01-01 19:57:00,79.4,20.0,0.0
2026-01-01 19:58:00,76.8,16.0,0.0
2026-01-01 19:59:00,85.9,17.0,0.0
2026-01-01 20:00:00,76.0,20.0,0.0
2026-01-01 20:01:00,71.6,17.0,0.0
2026-01-01 20:02:00,76.0,26.0,0.0
2026-01-01 20:03:00,79.3,24.0,0.0
2026-01-01 20:04:00,75.4,14.0,0.0
2026-01-01 20:05:00,75.3,25.0,0.0
2026-01-01 20:06:00,69.4,22.0,0.0
2026-01-01 20:07:00,69.7,20.0,0.0
2026-01-01 20:08:00,63.8,22.0,0.0
2026-01-01 20:09:00,89.0,19.0,0.0
2026-01-01 20:10:00,65.0,21.0,0.0
2026-01-01 20:11:00,69.5,15.0,0.0
2026-01-01 20:12:00,69.3,20.0,0.0
2026-01-01 20:13:00,82.2,13.0,0.0
2026-01-01 20:14:00,72.6,22.0,0.0
2026-01-01 20:15:00,85.0,13.0,0.0
2026-01-01 20:16:00,69.6,16.0,0.0
2026-01-01 20:17:00,77.2,17.0,0.0
2026-01-01 20:18:00,68.3,29.0,0.0
2026-01-01 20:19:00,92.2,25.0,0.0
2026-01-01 20:20:00,65.5,17.0,0.0
2026-01-01 20:21:00,77.5,17.0,0.0
2026-01-01 20:22:00,80.1,28.0,0.0
2026-01-01 20:23:00,78.3,23.0,0.0
2026-01-01 20:24:00,73.5,35.0,0.0
2026-01-01 20:25:00,74.0,25.0,0.0
2026-01-01 20:26:00,75.4,22.0,0.0
2026-01-01 20:27:00,73.8,,0.0
2026-01-01 20:28:00,82.7,9.0,0.0
2026-01-01 20:29:00,92.7,25.0,0.0
2026-01-01 20:30:00,70.5,19.0,0.0
2026-01-01 20:31:00,64.0,,0.0
2026-01-01 20:32:00,74.3,28.0,0.0
2026-01-01 20:33:00,95.6,17.0,0.0
2026-01-01 20:34:00,68.6,18.0,0.0
2026-01-01 20:35:00,88.1,18.0,0.0
2026-01-01 20:36:00,88.4,22.0,0.0
2026-01-01 20:37:00,70.6,17.0,0.0
2026-01-01 20:38:00,79.6,14.0,0.0
2026-01-01 20:39:00,88.0,19.0,0.0
2026-01-01 20:40:00,72.0,12.0,0.0
2026-01-01 20:41:00,73.4,25.0,0.0
2026-01-01 20:42:00,70.3,19.0,0.0
2026-01-01 20:43:00,66.9,26.0,0.0
2026-01-01 20:44:00,69.8,21.0,0.0
2026-01-01 20:45:00,65.2,19.0,0.0
2026-01-01 20:46:00,75.3,21.0,0.0
2026-01-01 20:47:00,68.8,24.0,0.0
2026-01-01 20:48:00,76.9,15.0,0.0
2026-01-01 20:49:00,62.6,15.0,0.0
2026-01-01 20:50:00,77.6,21.0,0.0
2026-01-01 20:51:00,81.7,21.0,0.0
2026-01-01 20:52:00,59.1,18.0,0.0
2026-01-01 20:53:00,78.0,21.0,0.0
2026-01-01 20:54:00,84.8,22.0,0.0
2026-01-01 20:55:00,65.3,23.0,0.0
2026-01-01 20:56:00,88.4,16.0,0.0
2026-01-01 20:57:00,78.4,14.0,0.0
2026-01-01 20:58:00,69.4,22.0,0.0
2026-01-01 20:59:00,74.6,15.0,0.0
2026-01-01 21:00:00,,25.0,0.0
2026-01-01 21:01:00,75.6,22.0,0.0
2026-01-01 21:02:00,79.3,11.0,0.0
2026-01-01 21:03:00,67.6,25.0,0.0
2026-01-01 21:04:00,76.4,22.0,0.0
2026-01-01 21:05:00,63.7,31.0,0.0
2026-01-01 21:06:00,74.1,21.0,0.0
2026-01-01 21:07:00,67.8,23.0,0.0
2026-01-01 21:08:00,69.1,16.0,0.0
2026-01-01 21:09:00,84.9,27.0,0.0
2026-01-01 21:10:00,83.7,20.0,0.0
2026-01-01 21:11:00,79.9,14.0,0.0
2026-01-01 21:12:00,66.3,16.0,0.0
2026-01-01 21:13:00,72.5,22.0,0.0
2026-01-01 21:14:00,84.7,24.0,0.0
2026-01-01 21:15:00,76.1,19.0,0.0
2026-01-01 21:16:00,93.6,17.0,0.0
2026-01-01 21:17:00,78.1,21.0,0.0
2026-01-01 21:18:00,76.5,27.0,0.0
2026-01-01 21:19:00,72.5,,0.0
2026-01-01 21:20:00,76.1,19.0,0.0
2026-01-01 21:21:00,73.8,22.0,0.0
2026-01-01 21:22:00,80.7,15.0,0.0
2026-01-01 21:23:00,82.7,13.0,0.0
2026-01-01 21:24:00,68.7,13.0,0.0
2026-01-01 21:25:00,64.4,24.0,0.0
2026-01-01 21:26:00,60.3,14.0,0.0
2026-01-01 21:27:00,79.1,15.0,0.0
2026-01-01 21:28:00,66.2,25.0,0.0
2026-01-01 21:29:00,57.8,22.0,0.0
2026-01-01 21:30:00,78.1,22.0,0.0
2026-01-01 21:31:00,94.9,22.0,0.0
2026-01-01 21:32:00,75.0,26.0,0.0
2026-01-01 21:33:00,81.7,15.0,0.0
2026-01-01 21:34:00,75.7,16.0,0.0
2026-01-01 21:35:00,,27.0,0.0
2026-01-01 21:36:00,82.4,22.0,0.0
2026-01-01 21:37:00,159.0,19.0,0.0
2026-01-01 21:38:00,77.1,29.0,0.0
2026-01-01 21:39:00,77.6,26.0,0.0
2026-01-01 21:40:00,69.7,16.0,0.0
2026-01-01 21:41:00,82.9,17.0,0.0
2026-01-01 21:42:00,73.6,22.0,0.0
2026-01-01 21:43:00,69.0,16.0,0.0
2026-01-01 21:44:00,79.3,22.0,0.0
2026-01-01 21:45:00,67.8,25.0,0.0
2026-01-01 21:46:00,75.2,22.0,0.0
2026-01-01 21:47:00,74.9,21.0,0.0
2026-01-01 21:48:00,83.7,17.0,0.0
2026-01-01 21:49:00,78.8,17.0,0.0
2026-01-01 21:50:00,74.8,20.0,0.0
2026-01-01 21:51:00,81.5,32.0,0.0
2026-01-01 21:52:00,86.1,17.0,0.0
2026-01-01 21:53:00,79.5,17.0,0.0
2026-01-01 21:54:00,75.1,18.0,0.0
2026-01-01 21:55:00,64.5,22.0,0.0
2026-01-01 21:56:00,66.5,25.0,0.0
2026-01-01 21:57:00,72.6,12.0,0.0
2026-01-01 21:58:00,70.1,14.0,0.0
2026-01-01 21:59:00,73.5,28.0,0.0
2026-01-01 22:00:00,75.5,25.0,0.0
2026-01-01 22:01:00,79.2,23.0,0.0
2026-01-01 22:02:00,74.4,15.0,0.0
2026-01-01 22:03:00,78.9,22.0,0.0
2026-01-01 22:04:00,75.5,18.0,0.0
2026-01-01 22:05:00,59.2,25.0,0.0
2026-01-01 22:06:00,67.5,24.0,0.0
2026-01-01 22:07:00,73.8,26.0,0.0
2026-01-01 22:08:00,65.3,21.0,0.0
2026-01-01 22:09:00,79.8,19.0,0.0
2026-01-01 22:10:00,87.2,13.0,0.0
2026-01-01 22:11:00,84.8,26.0,0.0
2026-01-01 22:12:00,73.3,16.0,0.0
2026-01-01 22:13:00,86.9,17.0,0.0
2026-01-01 22:14:00,76.2,19.0,0.0
2026-01-01 22:15:00,72.3,14.0,0.0
2026-01-01 22:16:00,70.1,19.0,0.0
2026-01-01 22:17:00,72.6,23.0,0.0
2026-01-01 22:18:00,71.9,23.0,0.0
2026-01-01 22:19:00,76.4,25.0,0.0
2026-01-01 22:20:00,76.3,16.0,0.0
2026-01-01 22:21:00,75.0,22.0,0.0
2026-01-01 22:22:00,78.5,19.0,0.0
2026-01-01 22:23:00,84.5,26.0,0.0
2026-01-01 22:24:00,82.6,19.0,0.0
2026-01-01 22:25:00,63.1,16.0,0.0
2026-01-01 22:26:00,54.6,20.0,0.0
2026-01-01 22:27:00,82.5,24.0,0.0
2026-01-01 22:28:00,64.1,23.0,0.0
2026-01-01 22:29:00,73.2,20.0,0.0
2026-01-01 22:30:00,65.6,19.0,0.0
2026-01-01 22:31:00,60.6,27.0,0.0
2026-01-01 22:32:00,79.3,30.0,0.0
2026-01-01 22:33:00,81.1,22.0,0.0
2026-01-01 22:34:00,70.4,14.0,0.0
2026-01-01 22:35:00,54.3,13.0,0.0
2026-01-01 22:36:00,70.6,19.0,0.0
2026-01-01 22:37:00,78.1,16.0,0.0
2026-01-01 22:38:00,63.2,19.0,0.0
2026-01-01 22:39:00,76.5,23.0,0.0
2026-01-01 22:40:00,74.9,20.0,0.0
2026-01-01 22:41:00,79.6,17.0,0.0
2026-01-01 22:42:00,76.0,15.0,0.0
2026-01-01 22:43:00,67.2,16.0,0.0
2026-01-01 22:44:00,84.6,24.0,0.0
2026-01-01 22:45:00,73.7,21.0,0.0
2026-01-01 22:46:00,74.8,12.0,0.0
2026-01-01 22:47:00,67.5,18.0,0.0
2026-01-01 22:48:00,71.5,22.0,0.0
2026-01-01 22:49:00,67.9,16.0,0.0
2026-01-01 22:50:00,73.6,19.0,0.0
2026-01-01 22:51:00,88.7,32.0,0.0
2026-01-01 22:52:00,64.0,18.0,0.0
2026-01-01 22:53:00,62.1,22.0,0.0
2026-01-01 22:54:00,86.8,14.0,0.0
2026-01-01 22:55:00,73.3,24.0,0.0
2026-01-01 22:56:00,69.6,17.0,0.0
2026-01-01 22:57:00,83.3,19.0,0.0
2026-01-01 22:58:00,70.2,19.0,0.0
2026-01-01 22:59:00,89.6,20.0,0.0
2026-01-01 23:00:00,68.3,0.0,7.66
2026-01-01 23:01:00,58.8,0.0,7.05
2026-01-01 23:02:00,67.1,0.0,7.51
2026-01-01 23:03:00,58.3,0.0,6.66
2026-01-01 23:04:00,45.1,0.0,7.85
2026-01-01 23:05:00,54.6,0.0,7.46
2026-01-01 23:06:00,53.5,0.0,7.55
2026-01-01 23:07:00,61.1,0.0,6.67
2026-01-01 23:08:00,63.6,0.0,7.92
2026-01-01 23:09:00,63.0,0.0,5.58
2026-01-01 23:10:00,65.2,0.0,6.67
2026-01-01 23:11:00,62.3,0.0,5.62
2026-01-01 23:12:00,53.1,0.0,7.63
2026-01-01 23:13:00,61.1,0.0,6.29
2026-01-01 23:14:00,56.7,0.0,6.2
2026-01-01 23:15:00,60.2,0.0,5.9
2026-01-01 23:16:00,58.2,0.0,7.53
2026-01-01 23:17:00,57.5,0.0,6.63
2026-01-01 23:18:00,58.5,0.0,6.79
2026-01-01 23:19:00,67.7,0.0,7.47
2026-01-01 23:20:00,49.8,0.0,7.05
2026-01-01 23:21:00,53.8,0.0,7.36
2026-01-01 23:22:00,54.3,0.0,6.95
2026-01-01 23:23:00,58.1,,6.07
2026-01-01 23:24:00,62.6,0.0,6.94
2026-01-01 23:25:00,46.6,0.0,5.93
2026-01-01 23:26:00,57.8,0.0,7.16
2026-01-01 23:27:00,63.3,0.0,6.73
2026-01-01 23:28:00,64.8,0.0,7.94
2026-01-01 23:29:00,51.5,0.0,5.73
2026-01-01 23:30:00,64.6,0.0,7.02
2026-01-01 23:31:00,63.4,0.0,7.26
2026-01-01 23:32:00,65.6,0.0,6.97
2026-01-01 23:33:00,59.2,0.0,7.89
2026-01-01 23:34:00,60.7,0.0,6.75
2026-01-01 23:35:00,63.5,0.0,6.85
2026-01-01 23:36:00,60.3,0.0,6.64
2026-01-01 23:37:00,51.9,0.0,6.45
2026-01-01 23:38:00,54.5,0.0,6.62
2026-01-01 23:39:00,59.3,0.0,5.62
2026-01-01 23:40:00,67.6,,7.44
2026-01-01 23:41:00,62.1,0.0,5.87
2026-01-01 23:42:00,55.9,0.0,6.93
2026-01-01 23:43:00,56.3,0.0,5.53
2026-01-01 23:44:00,56.5,0.0,5.83
2026-01-01 23:45:00,58.2,0.0,7.96
2026-01-01 23:46:00,58.6,0.0,6.27
2026-01-01 23:47:00,58.3,0.0,6.97
2026-01-01 23:48:00,58.4,0.0,5.66
2026-01-01 23:49:00,52.0,0.0,5.56
2026-01-01 23:50:00,52.1,0.0,7.1
2026-01-01 23:51:00,57.0,0.0,6.02
2026-01-01 23:52:00,53.8,0.0,7.14
2026-01-01 23:53:00,58.4,0.0,7.22
2026-01-01 23:54:00,63.3,0.0,6.91
2026-01-01 23:55:00,65.4,0.0,5.79
2026-01-01 23:56:00,137.7,0.0,7.24
2026-01-01 23:57:00,59.6,0.0,5.85
2026-01-01 23:58:00,62.3,0.0,7.11
2026-01-01 23:59:00,59.4,0.0,6.32
2026-01-02 00:00:00,58.6,0.0,7.91
2026-01-02 00:01:00,62.4,0.0,7.51
2026-01-02 00:02:00,58.0,0.0,7.99
2026-01-02 00:03:00,52.1,0.0,6.8
2026-01-02 00:04:00,57.8,0.0,6.24
2026-01-02 00:05:00,51.4,0.0,5.93
2026-01-02 00:06:00,57.5,0.0,7.68
2026-01-02 00:07:00,61.2,0.0,7.13
2026-01-02 00:08:00,60.7,0.0,7.13
2026-01-02 00:09:00,59.6,0.0,7.83
2026-01-02 00:10:00,58.7,0.0,7.3
2026-01-02 00:11:00,60.9,0.0,6.78
2026-01-02 00:12:00,62.4,0.0,6.08
2026-01-02 00:13:00,57.6,0.0,5.84
2026-01-02 00:14:00,53.7,0.0,6.67
2026-01-02 00:15:00,61.1,0.0,6.29
2026-01-02 00:16:00,54.4,0.0,6.56
2026-01-02 00:17:00,55.2,0.0,7.93
2026-01-02 00:18:00,63.9,0.0,5.88
2026-01-02 00:19:00,,0.0,6.22
2026-01-02 00:20:00,66.6,0.0,5.96
2026-01-02 00:21:00,64.7,0.0,7.22
2026-01-02 00:22:00,59.6,0.0,6.3
2026-01-02 00:23:00,64.0,0.0,7.62
2026-01-02 00:24:00,54.2,,6.63
2026-01-02 00:25:00,58.7,0.0,6.57
2026-01-02 00:26:00,59.8,0.0,6.84
2026-01-02 00:27:00,58.0,0.0,7.45
2026-01-02 00:28:00,63.7,0.0,7.2
2026-01-02 00:29:00,61.2,0.0,5.55
2026-01-02 00:30:00,61.0,0.0,6.89
2026-01-02 00:31:00,67.3,0.0,6.31
2026-01-02 00:32:00,,0.0,5.84
2026-01-02 00:33:00,65.0,,7.7
2026-01-02 00:34:00,65.2,0.0,6.96
2026-01-02 00:35:00,63.0,0.0,7.15
2026-01-02 00:36:00,67.1,0.0,6.5
2026-01-02 00:37:00,60.3,0.0,6.43
2026-01-02 00:38:00,61.3,0.0,6.47
2026-01-02 00:39:00,56.5,0.0,6.53
2026-01-02 00:40:00,57.7,0.0,6.51
2026-01-02 00:41:00,61.0,0.0,6.98
2026-01-02 00:42:00,58.1,0.0,7.43
2026-01-02 00:43:00,61.9,0.0,7.74
2026-01-02 00:44:00,59.8,0.0,7.14
2026-01-02 00:45:00,65.2,0.0,6.86
2026-01-02 00:46:00,132.7,0.0,7.8
2026-01-02 00:47:00,,0.0,6.19
2026-01-02 00:48:00,52.4,0.0,6.48
2026-01-02 00:49:00,56.0,0.0,6.17
2026-01-02 00:50:00,61.0,0.0,7.65
2026-01-02 00:51:00,57.5,0.0,5.93
2026-01-02 00:52:00,59.5,0.0,6.36
2026-01-02 00:53:00,59.1,0.0,7.42
2026-01-02 00:54:00,59.0,,7.71
2026-01-02 00:55:00,52.5,0.0,6.68
2026-01-02 00:56:00,60.4,0.0,7.68
2026-01-02 00:57:00,68.0,0.0,7.18
2026-01-02 00:58:00,60.0,0.0,7.62
2026-01-02 00:59:00,59.9,0.0,7.77
2026-01-02 01:00:00,68.6,0.0,7.35
2026-01-02 01:01:00,72.4,0.0,6.37
2026-01-02 01:02:00,55.2,0.0,6.8
2026-01-02 01:03:00,69.1,,7.29
2026-01-02 01:04:00,59.2,0.0,7.65
2026-01-02 01:05:00,54.1,0.0,6.52
2026-01-02 01:06:00,63.6,0.0,7.22
2026-01-02 01:07:00,53.5,0.0,7.69
2026-01-02 01:08:00,58.8,0.0,6.55
2026-01-02 01:09:00,58.2,0.0,7.88
2026-01-02 01:10:00,60.1,0.0,7.9
2026-01-02 01:11:00,53.3,0.0,7.62
2026-01-02 01:12:00,52.4,0.0,5.55
2026-01-02 01:13:00,63.6,0.0,7.66
2026-01-02 01:14:00,65.6,0.0,6.21
2026-01-02 01:15:00,66.0,0.0,6.05
2026-01-02 01:16:00,51.9,,5.59
2026-01-02 01:17:00,56.5,0.0,7.52
2026-01-02 01:18:00,71.2,0.0,7.5
2026-01-02 01:19:00,55.5,0.0,7.01
2026-01-02 01:20:00,51.8,0.0,7.57
2026-01-02 01:21:00,57.3,0.0,6.16
2026-01-02 01:22:00,49.6,0.0,6.84
2026-01-02 01:23:00,51.2,0.0,5.73
2026-01-02 01:24:00,56.9,0.0,7.3
2026-01-02 01:25:00,57.1,0.0,6.53
2026-01-02 01:26:00,50.9,0.0,6.07
2026-01-02 01:27:00,65.9,0.0,6.62
2026-01-02 01:28:00,57.7,0.0,6.84
2026-01-02 01:29:00,58.0,0.0,7.7
2026-01-02 01:30:00,57.7,0.0,6.58
2026-01-02 01:31:00,59.6,0.0,6.74
2026-01-02 01:32:00,68.8,0.0,6.89
2026-01-02 01:33:00,62.5,0.0,5.94
2026-01-02 01:34:00,60.0,0.0,6.13
2026-01-02 01:35:00,54.4,0.0,6.04
2026-01-02 01:36:00,55.7,0.0,5.65
2026-01-02 01:37:00,57.9,0.0,7.27
2026-01-02 01:38:00,57.6,0.0,6.83
2026-01-02 01:39:00,62.3,0.0,7.02
2026-01-02 01:40:00,51.4,0.0,6.34
2026-01-02 01:41:00,64.0,0.0,5.72
2026-01-02 01:42:00,58.5,0.0,6.06
2026-01-02 01:43:00,53.5,0.0,7.15
2026-01-02 01:44:00,60.1,0.0,6.16
2026-01-02 01:45:00,58.5,0.0,7.01
2026-01-02 01:46:00,56.0,0.0,7.91
2026-01-02 01:47:00,72.3,0.0,6.93
2026-01-02 01:48:00,57.4,0.0,7.82
2026-01-02 01:49:00,64.8,0.0,6.09
2026-01-02 01:50:00,68.5,0.0,6.16
2026-01-02 01:51:00,60.2,0.0,6.76
2026-01-02 01:52:00,64.3,0.0,5.67
2026-01-02 01:53:00,63.1,0.0,6.22
2026-01-02 01:54:00,,0.0,7.16
2026-01-02 01:55:00,59.1,,7.61
2026-01-02 01:56:00,63.5,0.0,6.81
2026-01-02 01:57:00,61.8,0.0,6.74
2026-01-02 01:58:00,56.1,0.0,6.28
2026-01-02 01:59:00,63.6,0.0,6.47
2026-01-02 02:00:00,56.7,0.0,7.66
2026-01-02 02:01:00,67.8,0.0,6.04
2026-01-02 02:02:00,55.8,0.0,6.39
2026-01-02 02:03:00,57.2,0.0,7.36
2026-01-02 02:04:00,49.0,0.0,6.13
2026-01-02 02:05:00,55.6,0.0,7.96
2026-01-02 02:06:00,68.5,0.0,6.48
2026-01-02 02:07:00,67.7,0.0,6.55
2026-01-02 02:08:00,60.1,0.0,6.58
2026-01-02 02:09:00,56.6,,6.76
2026-01-02 02:10:00,61.2,0.0,5.87
2026-01-02 02:11:00,55.8,0.0,5.99
2026-01-02 02:12:00,168.2,0.0,6.13
2026-01-02 02:13:00,62.7,0.0,6.32
2026-01-02 02:14:00,58.0,0.0,6.02
2026-01-02 02:15:00,60.0,0.0,7.18
2026-01-02 02:16:00,62.9,0.0,6.81
2026-01-02 02:17:00,63.0,0.0,5.82
2026-01-02 02:18:00,57.4,0.0,6.5
2026-01-02 02:19:00,56.4,0.0,6.16
2026-01-02 02:20:00,63.0,0.0,6.89
2026-01-02 02:21:00,59.4,0.0,5.82
2026-01-02 02:22:00,63.7,0.0,7.93
2026-01-02 02:23:00,56.4,0.0,6.35
2026-01-02 02:24:00,57.8,0.0,5.86
2026-01-02 02:25:00,64.0,0.0,7.15
2026-01-02 02:26:00,57.5,0.0,6.92
2026-01-02 02:27:00,43.3,0.0,7.33
2026-01-02 02:28:00,63.6,0.0,5.72
2026-01-02 02:29:00,61.5,0.0,5.64
2026-01-02 02:30:00,57.5,0.0,5.85
2026-01-02 02:31:00,68.6,0.0,6.51
2026-01-02 02:32:00,54.6,0.0,5.84
2026-01-02 02:33:00,60.1,0.0,6.69
2026-01-02 02:34:00,165.3,0.0,7.41
2026-01-02 02:35:00,51.5,0.0,7.98
2026-01-02 02:36:00,58.6,0.0,7.22
2026-01-02 02:37:00,65.8,0.0,7.42
2026-01-02 02:38:00,58.7,0.0,5.6
2026-01-02 02:39:00,58.4,0.0,6.5
2026-01-02 02:40:00,66.5,0.0,7.61
2026-01-02 02:41:00,53.6,0.0,7.27
2026-01-02 02:42:00,,0.0,6.97
2026-01-02 02:43:00,50.7,0.0,6.36
2026-01-02 02:44:00,65.0,0.0,5.71
2026-01-02 02:45:00,53.3,0.0,6.32
2026-01-02 02:46:00,55.9,0.0,6.48
2026-01-02 02:47:00,53.7,0.0,6.53
2026-01-02 02:48:00,63.5,0.0,7.3
2026-01-02 02:49:00,60.1,0.0,5.6
2026-01-02 02:50:00,63.9,0.0,6.76
2026-01-02 02:51:00,60.8,0.0,5.62
2026-01-02 02:52:00,57.9,0.0,6.93
2026-01-02 02:53:00,62.9,0.0,7.69
2026-01-02 02:54:00,61.2,0.0,5.55
2026-01-02 02:55:00,60.6,0.0,7.14
2026-01-02 02:56:00,57.6,0.0,6.6
2026-01-02 02:57:00,59.8,0.0,7.22
2026-01-02 02:58:00,58.5,0.0,6.7
2026-01-02 02:59:00,58.1,0.0,5.66
2026-01-02 03:00:00,60.6,0.0,6.94
2026-01-02 03:01:00,71.9,0.0,7.54
2026-01-02 03:02:00,56.4,0.0,7.65
2026-01-02 03:03:00,68.5,0.0,6.91
2026-01-02 03:04:00,63.3,0.0,7.12
2026-01-02 03:05:00,58.8,0.0,5.83
2026-01-02 03:06:00,54.4,0.0,7.18
2026-01-02 03:07:00,52.6,0.0,6.04
2026-01-02 03:08:00,57.5,0.0,6.96
2026-01-02 03:09:00,59.7,0.0,6.3
2026-01-02 03:10:00,65.6,0.0,7.53
2026-01-02 03:11:00,64.7,0.0,7.25
2026-01-02 03:12:00,58.6,0.0,6.28
2026-01-02 03:13:00,57.5,0.0,7.58
2026-01-02 03:14:00,58.6,0.0,7.95
2026-01-02 03:15:00,60.0,0.0,5.85
2026-01-02 03:16:00,56.2,0.0,6.31
2026-01-02 03:17:00,60.7,0.0,7.86
2026-01-02 03:18:00,60.3,0.0,6.41
2026-01-02 03:19:00,60.4,0.0,7.39
2026-01-02 03:20:00,67.3,0.0,7.02
2026-01-02 03:21:00,66.7,0.0,7.07
2026-01-02 03:22:00,62.2,0.0,6.88
2026-01-02 03:23:00,61.6,0.0,6.04
2026-01-02 03:24:00,71.2,0.0,5.71
2026-01-02 03:25:00,46.4,0.0,7.57
2026-01-02 03:26:00,64.9,0.0,6.61
2026-01-02 03:27:00,72.8,0.0,5.6
2026-01-02 03:28:00,58.3,0.0,7.04
2026-01-02 03:29:00,61.6,0.0,6.99
2026-01-02 03:30:00,59.7,0.0,6.98
2026-01-02 03:31:00,61.3,0.0,6.07
2026-01-02 03:32:00,65.2,0.0,5.93
2026-01-02 03:33:00,68.0,0.0,7.11
2026-01-02 03:34:00,58.8,0.0,5.72
2026-01-02 03:35:00,64.3,0.0,6.28
2026-01-02 03:36:00,65.0,0.0,6.66
2026-01-02 03:37:00,58.5,0.0,7.82
2026-01-02 03:38:00,61.8,0.0,6.26
2026-01-02 03:39:00,62.3,0.0,7.83
2026-01-02 03:40:00,51.9,0.0,6.11
2026-01-02 03:41:00,62.8,0.0,7.56
2026-01-02 03:42:00,50.5,0.0,5.51
2026-01-02 03:43:00,63.8,0.0,6.31
2026-01-02 03:44:00,61.6,0.0,7.11
2026-01-02 03:45:00,65.3,0.0,7.63
2026-01-02 03:46:00,46.1,0.0,6.16
2026-01-02 03:47:00,65.5,,5.53
2026-01-02 03:48:00,64.9,0.0,6.89
2026-01-02 03:49:00,68.6,0.0,7.34
2026-01-02 03:50:00,52.2,0.0,6.93
2026-01-02 03:51:00,63.3,0.0,5.7
2026-01-02 03:52:00,50.4,0.0,6.57
2026-01-02 03:53:00,63.1,0.0,7.3
2026-01-02 03:54:00,65.9,0.0,7.11
2026-01-02 03:55:00,56.1,0.0,7.12
2026-01-02 03:56:00,58.7,0.0,7.09
2026-01-02 03:57:00,60.1,0.0,7.24
2026-01-02 03:58:00,52.4,0.0,6.44
2026-01-02 03:59:00,62.7,0.0,6.01
2026-01-02 04:00:00,50.6,0.0,6.35
2026-01-02 04:01:00,58.9,0.0,6.79
2026-01-02 04:02:00,68.8,0.0,5.91
2026-01-02 04:03:00,61.0,0.0,6.59
2026-01-02 04:04:00,53.6,0.0,7.08
